Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
t92,2.955734841255499e-10,1.3562508858586704e-10,1.0537307604017566e-10,1.0692417954859584e-10,7.33298876976283e-11,11247.380708191553,0.0,1.416503682719715e-9,0.0,6503.023846485786,552.0189853256362,18302.42354000511
t93,2.9781037538225747e-10,1.360628405185048e-10,1.0704175207793872e-10,1.0709614985520926e-10,7.42147701279804e-11,10701.391353424962,0.0,1.42291965873384e-9,0.0,6360.451050416028,421.10453616193007,17482.946940005062
t94,3.0114063812934595e-10,1.3705346400332851e-10,1.0787741809582726e-10,1.0709292023875418e-10,7.471543077807797e-11,10155.40199865837,0.0,1.42771828455168e-9,0.0,5835.926806820949,274.8924445235287,16266.221250005003
t95,3.250443157647494e-10,1.3605688328033258e-10,1.110982748832927e-10,1.06577882021327e-10,7.726603426938476e-11,8608.432160153017,0.0,1.4318046944916966e-9,0.0,6285.98199440916,365.0255354405287,15259.439690004894
t96,2.5881376572197893e-10,1.3500889150580016e-10,9.886122208688225e-11,1.0561976916987576e-10,6.818061831809236e-11,8299.038192451957,0.0,1.427182104839202e-9,0.0,5747.125241448758,265.6594761023354,14311.822910005145
t97,2.8573315958306294e-10,1.3363991936432702e-10,1.0355828445025712e-10,1.0628128871017554e-10,7.186553063506815e-11,8899.626482695212,0.0,1.4311669459241246e-9,0.0,4316.375982618039,226.4296546896617,13442.432120005045
t98,2.9652888408780746e-10,1.3569462504082901e-10,1.0616761403441768e-10,1.0731037124919566e-10,7.35983500666622e-11,9791.40909548065,0.0,1.4366217184199574e-9,0.0,2807.2939755839725,257.54056893807933,12856.243640004857
t99,3.0255872328676486e-10,1.378271631397157e-10,1.0803573049803322e-10,1.0777982419938322e-10,7.46641132667986e-11,9900.606966433967,0.0,1.4402000900995589e-9,0.0,2364.1401073728275,283.8465861958034,12548.593660004768
t100,3.386889361156343e-10,1.3765429680162837e-10,1.13065177850866e-10,1.0820149857820863e-10,7.849869243613566e-11,10155.401998658375,0.0,1.4409269113571742e-9,0.0,1929.6134530557356,317.56401828833725,12402.579470004666
t101,2.716121751952253e-10,1.3597942414608243e-10,1.0057445423978657e-10,1.0733675915125748e-10,6.949635321396797e-11,10519.394901836109,0.0,1.425198468592422e-9,0.0,1550.8554716321805,435.83094653457783,12506.081320004978
t102,2.786479223625671e-10,1.3325422393387238e-10,1.033036648790926e-10,1.0522877240073514e-10,7.148136700170639e-11,10628.592772789427,350.941109545465,1.385939864512346e-9,0.0,1141.4323886689301,626.3903489980738,12747.356620003973
t103,2.473386330047125e-10,1.2603057114858586e-10,9.834908034274333e-11,1.0084801866914869e-10,6.915926926790261e-11,11119.983192079279,2741.7274183271006,1.2115619450086066e-9,0.0,1.9491894453643754e-9,2.83033828845997e-9,13861.710610413013
t104,2.591977913898466e-10,1.2694625461633153e-10,1.0013557345461389e-10,1.0264014868403631e-10,7.023284571233799e-11,11684.172192004778,7325.895661770999,1.019163790486748e-9,0.0,1.842239086347959e-9,8.0188712635629e-9,19010.067853787314
t105,1.8054575234512988e-10,9.961775509045359e-11,8.472438319939457e-11,8.641280571754268e-11,6.305559281482117e-11,10813.86061399498,10517.421739138077,5.031643054986061e-10,0.0,2.8356934841321476e-10,8.193167757845959e-10,21331.28235313518
t106,1.5574273159356188e-10,9.86405584228263e-11,7.90385903325873e-11,8.689555490243646e-11,5.835144806525097e-11,9155.311823832446,11837.734740398386,4.0880450717621477e-10,0.0,2.715490341171066e-10,249.52934446130695,21242.575908693296
t107,1.6938779143866173e-10,9.86909898742742e-11,8.228146784058337e-11,8.714509301865947e-11,6.108099730052489e-11,8573.889611420473,12579.578513351738,3.9416512741380587e-10,0.0,2.735649563096733e-10,252.18052419100923,21405.648648964383
t108,1.735106734865717e-10,1.0024140921634225e-10,8.356832705103841e-11,8.758538005278839e-11,6.202203148535737e-11,8416.262292169544,12622.97826842735,3.910088081485458e-10,0.0,2.7195133680192397e-10,259.64448627832826,21298.885046876392
t109,1.7614461464017453e-10,1.0151243804439873e-10,8.451137486496915e-11,8.787572063866809e-11,6.267388391127645e-11,8880.161328294995,13067.54271940956,3.9274143150585624e-10,0.0,2.7325651390631816e-10,259.3751527247489,22207.079200430482
t110,1.920827289241941e-10,1.0085098215425743e-10,8.757079579652888e-11,8.785142285896034e-11,6.515779512868202e-11,9489.308542433924,13065.94986730509,4.076953316994701e-10,0.0,2.806735287942046e-10,269.00553670754783,22824.26394644778
t111,1.5498104633807654e-10,9.917702695683672e-11,7.912781169755937e-11,8.696084321756001e-11,5.84621651812529e-11,10739.44150414904,12533.95386226919,5.011533455948272e-10,0.0,2.6850650769944725e-10,215.83908336787783,23489.234449787356
t112,2.57289210961698e-10,1.248073710203072e-10,9.907586804451323e-11,1.0325006857662579e-10,6.949258736022398e-11,11429.377159780377,10133.424538138626,1.033916950551882e-9,0.0,2.3129955259898684e-9,1.3269856560543819e-8,21562.801697936273
t113,2.4913369921606014e-10,1.2555654939341922e-10,9.806284720811618e-11,1.0081037218281712e-10,6.899135505162695e-11,11356.578579144798,6207.270875093237,1.218436162630377e-9,0.0,1.9110650513756656e-9,4.2499768506488455e-9,17563.849454246054
t114,2.806049769468047e-10,1.3402246407401932e-10,1.0313058641698257e-10,1.0394502286750512e-10,7.15404232227132e-11,11010.785321126026,2171.4481153150505,1.410550013548339e-9,0.0,4189.567190498502,202.7688930633877,17574.56952000507
t115,3.0194685094410963e-10,1.3921394898411302e-10,1.0661778249504786e-10,1.0311628522996226e-10,7.413891947631574e-11,10046.20412770505,153.5367354258946,1.5447720949935788e-9,0.0,7063.428471546197,831.160675325391,18094.330010004804
t116,156.28307221425547,2.2679386841286237e-10,1.5530776726782052e-10,1.5433188407306166e-10,9.070739625967455e-11,9118.022224602048,0.0,1.9296899523267145e-9,0.0,7282.667130936049,1310.5594722453955,17867.531900000307
