Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,491,12333.3137
,,,,,,,,492,12332.97334
,,,,,,,,493,12803.92508
,,,,,,,,494,12916.08331
,,,,,,,,495,12930.22872
,,,,,,,,496,13425.94416
,,,,,,,,497,14361.91758
,,,,,,,,498,15174.63899
,,,,,,,,499,15617.29808
,,,,,,,,500,15790.07181
,,,,,,,,501,15207.93333
,,,,,,,,502,14382.97703
,,,,,,,,503,13686.5625
,,,,,,,,504,12912.28307
,,,,,,,,505,12281.23632
,,,,,,,,506,11985.6097
,,,,,,,,507,11770.55429
,,,,,,,,508,11647.08902
,,,,,,,,509,11715.67536
,,,,,,,,510,11690.69727
,,,,,,,,511,11548.22116
,,,,,,,,512,11676.16979
,,,,,,,,513,11880.06036
,,,,,,,,514,11458.92082
,,,,,,,,515,11395.54822
,,,,,,,,516,11118.33821
,,,,,,,,517,10906.20274
,,,,,,,,518,11479.29144
,,,,,,,,519,12040.82002
,,,,,,,,520,12631.47674
,,,,,,,,521,13365.37462
,,,,,,,,522,14370.01912
,,,,,,,,523,14860.90696
,,,,,,,,524,15168.97943
,,,,,,,,525,14686.01394
,,,,,,,,526,13928.56931
,,,,,,,,527,13317.425
,,,,,,,,528,12659.39044
,,,,,,,,529,12041.5314
,,,,,,,,530,11745.4021
,,,,,,,,531,11583.15138
,,,,,,,,532,11365.02972
,,,,,,,,533,11386.04522
,,,,,,,,534,11368.77441
,,,,,,,,535,11062.09724
,,,,,,,,536,10688.51263
,,,,,,,,537,10492.75179
,,,,,,,,538,10690.38451
,,,,,,,,539,10641.48894
,,,,,,,,540,10894.10352
,,,,,,,,541,10956.70968
,,,,,,,,542,11181.13923
,,,,,,,,543,11670.35227
,,,,,,,,544,12375.77978
,,,,,,,,545,13343.13118
,,,,,,,,546,14468.35608
,,,,,,,,547,15295.93949
,,,,,,,,548,15608.96055
,,,,,,,,549,15022.4573
,,,,,,,,550,14197.47352
,,,,,,,,551,13419.17639
,,,,,,,,552,12519.16701
,,,,,,,,553,11967.92131
,,,,,,,,554,11640.48477
,,,,,,,,555,11486.85431
,,,,,,,,556,11363.77816
