Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,499,15851.29381
,,,,,,,,500,15881.7174
,,,,,,,,501,15232.03422
,,,,,,,,502,15480.15239
,,,,,,,,503,14991.4189
,,,,,,,,504,14258.08977
,,,,,,,,505,13470.36514
,,,,,,,,506,12896.809
,,,,,,,,507,12549.8627
,,,,,,,,508,12346.2223
,,,,,,,,509,12316.32914
,,,,,,,,510,12202.82736
,,,,,,,,511,11931.93295
,,,,,,,,512,11504.4839
,,,,,,,,513,11128.00926
,,,,,,,,514,10197.65968
,,,,,,,,515,9962.752383
,,,,,,,,516,9283.081387
,,,,,,,,517,9331.421464
,,,,,,,,518,10351.26898
,,,,,,,,519,11321.00935
,,,,,,,,520,12221.03527
,,,,,,,,521,13356.51931
,,,,,,,,522,14469.91769
,,,,,,,,523,15100.66171
,,,,,,,,524,15267.54074
,,,,,,,,525,14715.64829
,,,,,,,,526,15031.90234
,,,,,,,,527,14622.71987
,,,,,,,,528,14002.61004
,,,,,,,,529,13230.66023
,,,,,,,,530,12656.6014
,,,,,,,,531,12362.45979
,,,,,,,,532,12064.163
,,,,,,,,533,11986.69901
,,,,,,,,534,11880.9045
,,,,,,,,535,11445.80904
,,,,,,,,536,10516.82673
,,,,,,,,537,9740.700695
,,,,,,,,538,9429.123373
,,,,,,,,539,9208.693101
,,,,,,,,540,9058.846692
,,,,,,,,541,9381.928409
,,,,,,,,542,10053.11676
,,,,,,,,543,10950.54159
,,,,,,,,544,11965.33832
,,,,,,,,545,13334.27587
,,,,,,,,546,14568.25465
,,,,,,,,547,15535.69424
,,,,,,,,548,15707.52186
,,,,,,,,549,15052.09165
,,,,,,,,550,15300.80656
,,,,,,,,551,14724.47127
,,,,,,,,552,13862.3866
,,,,,,,,553,13150.62894
,,,,,,,,554,12550.8557
,,,,,,,,555,12263.18946
,,,,,,,,556,12065.2256
,,,,,,,,557,12108.24604
,,,,,,,,558,12513.2811
,,,,,,,,559,12906.19576
,,,,,,,,560,12595.13019
,,,,,,,,561,11491.53659
,,,,,,,,562,10897.76043
,,,,,,,,563,11044.80508
,,,,,,,,564,11068.54893
,,,,,,,,565,11410.13215
,,,,,,,,566,12412.22324
,,,,,,,,567,13711.76549
,,,,,,,,568,14797.03036
,,,,,,,,569,15894.09558
,,,,,,,,570,16533.30644
,,,,,,,,571,16919.63998
,,,,,,,,572,16705.17177
,,,,,,,,573,16160.43178
,,,,,,,,574,16533.78846
,,,,,,,,575,15696.72803
,,,,,,,,576,14741.33497
,,,,,,,,577,13893.16644
,,,,,,,,578,13271.82291
,,,,,,,,579,12913.83274
,,,,,,,,580,12760.60276
,,,,,,,,581,12818.79773
,,,,,,,,582,13117.20063
,,,,,,,,583,13444.08768
,,,,,,,,584,13404.8346
,,,,,,,,585,12845.16168
,,,,,,,,586,12587.33489
,,,,,,,,587,12730.5146
,,,,,,,,588,12501.82809
,,,,,,,,589,12308.92861
,,,,,,,,590,13367.94155
,,,,,,,,591,15022.28304
,,,,,,,,592,16065.04568
,,,,,,,,593,16706.77437
,,,,,,,,594,16948.0367
,,,,,,,,595,17058.93458
,,,,,,,,596,16950.34362
,,,,,,,,597,16559.45874
,,,,,,,,598,16655.99346
,,,,,,,,599,15855.49868
,,,,,,,,600,14973.63874
,,,,,,,,601,14053.9548
,,,,,,,,602,13450.08701
,,,,,,,,603,13090.68272
,,,,,,,,604,12866.93052
,,,,,,,,605,12723.7865
,,,,,,,,606,12742.23131
,,,,,,,,607,12831.16328
,,,,,,,,608,12655.71869
,,,,,,,,609,12421.7553
,,,,,,,,610,11806.2436
,,,,,,,,611,11600.60238
,,,,,,,,612,11124.34539
,,,,,,,,613,11945.5002
,,,,,,,,614,12591.07874
,,,,,,,,615,13515.93867
,,,,,,,,616,14128.33037
,,,,,,,,617,14829.07166
,,,,,,,,618,15484.72507
,,,,,,,,619,15819.4054
,,,,,,,,620,15727.40135
,,,,,,,,621,15150.31027
,,,,,,,,622,15402.29687
,,,,,,,,623,14939.52739
,,,,,,,,624,14113.77352
,,,,,,,,625,13425.47669
,,,,,,,,626,12865.85748
,,,,,,,,627,12566.25201
,,,,,,,,628,12390.61856
,,,,,,,,629,12490.2582
,,,,,,,,630,12985.24108
,,,,,,,,631,13528.92689
,,,,,,,,632,13705.66724
,,,,,,,,633,13345.75566
,,,,,,,,634,12558.17734
,,,,,,,,635,11676.93941
,,,,,,,,636,11644.20669
,,,,,,,,637,12303.74868
,,,,,,,,638,12889.43968
,,,,,,,,639,13655.57418
,,,,,,,,640,14412.04383
,,,,,,,,641,15195.14744
,,,,,,,,642,15991.19821
,,,,,,,,643,16515.25046
,,,,,,,,644,16369.54592
,,,,,,,,645,15938.02171
,,,,,,,,646,16170.14785
,,,,,,,,647,15293.11253
,,,,,,,,648,14377.16036
,,,,,,,,649,13567.96134
,,,,,,,,650,13007.12282
,,,,,,,,651,12643.11086
,,,,,,,,652,12521.05613
,,,,,,,,653,12561.61011
,,,,,,,,654,12952.54733
,,,,,,,,655,13470.21868
,,,,,,,,656,13660.84291
,,,,,,,,657,13308.25595
,,,,,,,,658,12161.87776
,,,,,,,,659,11378.76632
,,,,,,,,660,11111.18161
,,,,,,,,661,11496.41333
,,,,,,,,662,12001.28835
,,,,,,,,663,13028.95897
,,,,,,,,664,13938.66624
,,,,,,,,665,15386.84318
,,,,,,,,666,16075.86175
,,,,,,,,667,16219.31597
,,,,,,,,668,16258.56006
,,,,,,,,669,15798.93063
,,,,,,,,670,16123.5963
,,,,,,,,671,15336.94019
,,,,,,,,672,14414.28089
,,,,,,,,673,13544.15221
,,,,,,,,674,12969.11932
,,,,,,,,675,12537.36164
,,,,,,,,676,12312.82756
,,,,,,,,677,12201.51834
,,,,,,,,678,12239.27821
,,,,,,,,679,12182.07426
,,,,,,,,680,11641.73818
,,,,,,,,681,11157.44338
,,,,,,,,682,10747.02642
,,,,,,,,683,10066.53714
,,,,,,,,684,9510.807058
,,,,,,,,685,9571.945636
,,,,,,,,686,10486.48469
,,,,,,,,687,11704.24777
,,,,,,,,688,12939.74126
,,,,,,,,689,14538.97357
,,,,,,,,690,15589.82836
,,,,,,,,691,16123.97831
,,,,,,,,692,15979.84052
,,,,,,,,693,15348.46968
,,,,,,,,694,16005.573
,,,,,,,,695,15320.3165
,,,,,,,,696,14421.56529
,,,,,,,,697,13581.73194
,,,,,,,,698,12895.46444
,,,,,,,,699,12410.82032
,,,,,,,,700,12171.43351
,,,,,,,,701,12071.65476
,,,,,,,,702,11945.31099
,,,,,,,,703,11617.14337
,,,,,,,,704,10962.09563
,,,,,,,,705,10533.82167
,,,,,,,,706,10355.86851
,,,,,,,,707,10122.91977
,,,,,,,,708,9953.143326
,,,,,,,,709,10440.26086
,,,,,,,,710,11196.08144
,,,,,,,,711,12251.78293
,,,,,,,,712,13821.70903
,,,,,,,,713,15319.86309
,,,,,,,,714,16493.97348
,,,,,,,,715,17085.29575
,,,,,,,,716,16940.89531
,,,,,,,,717,16549.66772
,,,,,,,,718,16539.36342
,,,,,,,,719,15690.86949
,,,,,,,,720,14824.45546
,,,,,,,,721,13920.15497
,,,,,,,,722,13232.29157
,,,,,,,,723,12824.99291
,,,,,,,,724,12653.94452
,,,,,,,,725,12692.51906
,,,,,,,,726,13045.63651
,,,,,,,,727,13565.5169
,,,,,,,,728,13531.70815
,,,,,,,,729,13287.69972
,,,,,,,,730,13064.41045
,,,,,,,,731,12831.94247
,,,,,,,,732,12725.61054
,,,,,,,,733,13414.99888
,,,,,,,,734,14359.84111
,,,,,,,,735,15468.20595
,,,,,,,,736,16709.7263
,,,,,,,,737,18158.5677
,,,,,,,,738,18884.09104
,,,,,,,,739,18946.94845
,,,,,,,,740,18545.70003
,,,,,,,,741,17696.25724
