Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892718,-22.735268656246145
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927196,-22.735268656246067
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927203,-22.73526865624583
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927196,-22.735268656244685
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927203,-22.735268656243903
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892721,-22.735268656242184
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927207,-19.552429063983354
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927214,-10.985663329255393
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.7998567289272,4.819821933971436
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927207,4.819821933977736
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927214,4.819821933978502
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927228,4.819821933978656
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892724,4.8198219339783925
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892725,4.819821933977657
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927274,4.819821933910094
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927306,-17.93016515885066
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892734,-19.574704554645187
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927377,-22.735268656244223
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927395,-22.73526865624667
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927423,-22.735268656247946
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892744,-22.735268656248277
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927455,-22.735268656248426
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927466,-22.735268656248483
t216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927466,-22.735268656247946
t217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927473,-22.735268656247822
t218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892748,-22.735268656247595
t219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927487,-22.73526865624724
t220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927487,-22.735268656246713
t221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927473,-22.735268656244944
t222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927473,-22.735268656243125
t223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927473,-21.633993514823338
t224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927466,-20.55946671826795
t225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927466,-20.5594667182492
t226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927445,-20.559466718224957
t227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927445,-20.55946671821751
t228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927445,-20.5594667182169
t229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927455,-20.5594667182169
t230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927455,-20.559466718217514
t231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892746,-20.559466718224876
t232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892747,-20.559466718254207
t233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927484,-22.73526865624417
t234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927498,-22.73526865624755
t235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892751,-22.735268656249374
t236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927505,-22.7352686562501
t237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892751,-22.735268656250405
t238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892751,-22.735268656250394
t239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892751,-22.735268656250298
