Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.188603673753968e-7,-5.538644961753507e-7
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.188332511745583e-7,-5.651500847760199e-7
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.187735818488025e-7,-5.72756087441047e-7
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.182494275316438e-7,-5.650558145289198e-7
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.181071353052543e-7,-5.658092860562181e-7
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.179219612336175e-7,-5.632054087780446e-7
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.176948523892197e-7,-5.571836887173069e-7
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.174307156221221e-7,-5.472594757691442e-7
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.165680285656819e-7,-5.10124745616069e-7
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.162464003449819e-7,-4.79541487656902e-7
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.159080014750066e-7,-3.961764535143114e-7
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.155668207069194e-7,2.5145991460637
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.15257528094231e-7,5.436697754620502
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.144658539068632e-7,5.436697867085395
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.142773150282538e-7,5.436697888709279
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.141412001884839e-7,5.436697898008203
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.140541937544572e-7,5.4366978996816915
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.140142509532709e-7,5.436697894419695
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.136395292378178e-7,5.436697890463828
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.13691268093918e-7,5.436697860040318
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.137907861822182e-7,5.436697748459599
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.13939624811511e-7,-3.8803579654092924e-7
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.141092684209021e-7,-5.093679092402449e-7
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.139352498722142e-7,-5.468645332393004e-7
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.140302069998109e-7,-5.726153155777322e-7
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.140708523447967e-7,-5.875076038024316e-7
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.140576011245235e-7,-5.968716666220709e-7
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.139865677086265e-7,-6.0043018700337e-7
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.134184097947222e-7,-5.835269836234438e-7
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.132361808033551e-7,-5.771828839831029e-7
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.130168880696606e-7,-5.680847532597162e-7
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.127678935679357e-7,-5.559386544501622e-7
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.124943159553409e-7,-5.395819763674387e-7
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.116293336041055e-7,-4.889017454996777e-7
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.113213590041004e-7,-4.339145703587439e-7
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.110102589460067e-7,-3.2180112704921187e-7
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.107130255822157e-7,2.740897038158461
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.104733502120615e-7,5.436697779942709
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.097913801696388e-7,5.4366978467066565
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.096595531144401e-7,5.436697859273202
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.095765088084183e-7,5.436697862173868
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.09540367230817e-7,5.43669785692588
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.095503696694799e-7,5.4366978407033555
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.092495497300814e-7,5.4366978052621455
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.09352189521076e-7,-3.50887161081062e-7
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.09493664742306e-7,-4.828221555194604e-7
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.096286220731413e-7,-5.874773268766559e-7
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.097177190836824e-7,-6.582754766368652e-7
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.093859294181959e-7,-6.760028490958019e-7
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.093478084908334e-7,-6.786730449286092e-7
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.092463219311828e-7,-6.732572630219556e-7
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.090812088954572e-7,-6.637042917884747e-7
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.088556464315985e-7,-6.534488776190938e-7
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.080379150893515e-7,-6.24244873743166e-7
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.077080804755367e-7,-6.138139405014626e-7
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.073108848661115e-7,-6.023567634997858e-7
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.068246235788552e-7,-5.885535728514746e-7
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.06222351211728e-7,-5.701952679248447e-7
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.045824828314591e-7,-5.115979071602385e-7
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.036880255689579e-7,-4.371764902757131e-7
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.027868440753505e-7,-2.686142438820412e-7
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.019555952791639e-7,2.646619582731297
