Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,578,12807.83572
,,,,,,,,579,12508.25369
,,,,,,,,580,12348.14686
,,,,,,,,581,12426.04317
,,,,,,,,582,12740.11718
,,,,,,,,583,13117.32121
,,,,,,,,584,13588.30261
,,,,,,,,585,13586.03812
,,,,,,,,586,13614.46256
,,,,,,,,587,13541.0749
,,,,,,,,588,13461.90362
,,,,,,,,589,12936.60835
,,,,,,,,590,13769.61119
,,,,,,,,591,15382.88451
,,,,,,,,592,16325.67836
,,,,,,,,593,16703.03027
,,,,,,,,594,16834.84807
,,,,,,,,595,16807.01696
,,,,,,,,596,16820.15733
,,,,,,,,597,16476.19836
,,,,,,,,598,16190.38868
,,,,,,,,599,15220.00733
,,,,,,,,600,14264.24845
,,,,,,,,601,13452.6734
,,,,,,,,602,12986.09983
,,,,,,,,603,12685.10366
,,,,,,,,604,12454.47462
,,,,,,,,605,12331.03194
,,,,,,,,606,12365.14786
,,,,,,,,607,12504.39681
,,,,,,,,608,12839.1867
,,,,,,,,609,13162.63173
,,,,,,,,610,12833.37127
,,,,,,,,611,12411.16268
,,,,,,,,612,12084.42092
,,,,,,,,613,12573.17994
,,,,,,,,614,12992.74838
,,,,,,,,615,13876.54013
,,,,,,,,616,14388.96304
,,,,,,,,617,14825.32756
,,,,,,,,618,15371.53644
,,,,,,,,619,15567.48778
,,,,,,,,620,15597.21507
,,,,,,,,621,15067.04989
,,,,,,,,622,14936.69209
,,,,,,,,623,14304.03604
,,,,,,,,624,13404.38323
,,,,,,,,625,12824.19529
,,,,,,,,626,12401.8703
,,,,,,,,627,12160.67295
,,,,,,,,628,11978.16266
,,,,,,,,629,12097.50364
,,,,,,,,630,12608.15763
,,,,,,,,631,13202.16043
,,,,,,,,632,13889.13525
,,,,,,,,633,14086.63209
,,,,,,,,634,13585.30501
,,,,,,,,635,12487.49971
,,,,,,,,636,12604.28223
,,,,,,,,637,12931.42841
,,,,,,,,638,13291.10932
,,,,,,,,639,14016.17565
,,,,,,,,640,14672.6765
,,,,,,,,641,15191.40334
,,,,,,,,642,15878.00958
,,,,,,,,643,16263.33284
,,,,,,,,644,16239.35964
,,,,,,,,645,15854.76133
,,,,,,,,646,15704.54307
,,,,,,,,647,14657.62118
,,,,,,,,648,13667.77007
,,,,,,,,649,12966.67994
,,,,,,,,650,12543.13564
,,,,,,,,651,12237.5318
,,,,,,,,652,12108.60023
,,,,,,,,653,12168.85555
,,,,,,,,654,12575.46388
,,,,,,,,655,13143.45221
,,,,,,,,656,13844.31092
,,,,,,,,657,14049.13238
,,,,,,,,658,13189.00543
,,,,,,,,659,12189.32662
,,,,,,,,660,12071.25715
,,,,,,,,661,12124.09306
,,,,,,,,662,12402.95799
,,,,,,,,663,13389.56043
,,,,,,,,664,14199.29891
,,,,,,,,665,15383.09908
,,,,,,,,666,15962.67312
,,,,,,,,667,15967.39835
,,,,,,,,668,16128.37377
,,,,,,,,669,15715.67025
,,,,,,,,670,15657.99152
,,,,,,,,671,14701.44883
,,,,,,,,672,13704.89059
,,,,,,,,673,12941.06389
,,,,,,,,674,12504.82229
,,,,,,,,675,12130.95199
,,,,,,,,676,11900.96888
,,,,,,,,677,11809.07159
,,,,,,,,678,11860.91165
,,,,,,,,679,11856.73377
,,,,,,,,680,11826.12395
,,,,,,,,681,11899.98003
,,,,,,,,682,11774.84099
,,,,,,,,683,10877.72134
,,,,,,,,684,10471.08448
,,,,,,,,685,10199.95319
,,,,,,,,686,10888.75875
,,,,,,,,687,12065.83973
,,,,,,,,688,13201.82411
,,,,,,,,689,14534.6646
,,,,,,,,690,15476.76551
,,,,,,,,691,15871.05927
,,,,,,,,692,15847.49612
,,,,,,,,693,15264.43344
,,,,,,,,694,15538.56814
,,,,,,,,695,14684.37442
,,,,,,,,696,13712.83621
,,,,,,,,697,12978.64362
,,,,,,,,698,12431.16742
,,,,,,,,699,12004.41067
,,,,,,,,700,11759.57482
,,,,,,,,701,11679.20802
,,,,,,,,702,11566.94442
,,,,,,,,703,11291.80288
,,,,,,,,704,11146.4814
,,,,,,,,705,11276.35832
,,,,,,,,706,11383.68307
,,,,,,,,707,10934.10398
,,,,,,,,708,10913.42074
,,,,,,,,709,11068.26841
,,,,,,,,710,11598.3555
,,,,,,,,711,12613.37488
,,,,,,,,712,14083.79188
,,,,,,,,713,15315.55412
,,,,,,,,714,16380.91063
,,,,,,,,715,16832.37671
,,,,,,,,716,16808.55091
,,,,,,,,717,16465.63147
,,,,,,,,718,16072.35855
,,,,,,,,719,15054.92741
,,,,,,,,720,14115.72637
,,,,,,,,721,13318.87357
,,,,,,,,722,12768.30439
,,,,,,,,723,12419.41385
,,,,,,,,724,12241.48862
,,,,,,,,725,12299.7645
,,,,,,,,726,12668.55306
,,,,,,,,727,13238.75044
,,,,,,,,728,13715.17616
,,,,,,,,729,14028.57615
,,,,,,,,730,14091.53812
,,,,,,,,731,13642.50277
,,,,,,,,732,13685.68607
,,,,,,,,733,14042.67862
,,,,,,,,734,14761.51075
,,,,,,,,735,15828.80742
,,,,,,,,736,16970.35898
,,,,,,,,737,18154.8236
,,,,,,,,738,18770.90241
,,,,,,,,739,18695.03083
,,,,,,,,740,18415.51374
,,,,,,,,741,17612.99686
,,,,,,,,742,17382.88797
,,,,,,,,743,16059.18935
,,,,,,,,744,14849.61728
,,,,,,,,745,13813.93084
,,,,,,,,746,13258.11604
,,,,,,,,747,12925.73606
,,,,,,,,748,12743.87389
,,,,,,,,749,12806.72461
,,,,,,,,750,13084.10789
,,,,,,,,751,13709.45051
,,,,,,,,752,14344.15361
,,,,,,,,753,14842.2232
,,,,,,,,754,14756.22084
,,,,,,,,755,14437.76528
,,,,,,,,756,15054.7819
,,,,,,,,757,15668.25043
,,,,,,,,758,17113.26351
,,,,,,,,759,18872.51642
,,,,,,,,760,19013.8157
,,,,,,,,761,19362.06578
,,,,,,,,762,19447.0971
,,,,,,,,763,19246.27222
,,,,,,,,764,18753.35191
,,,,,,,,765,17489.82979
,,,,,,,,766,17523.96509
,,,,,,,,767,16268.49708
,,,,,,,,768,14880.1264
,,,,,,,,769,13945.14039
,,,,,,,,770,13419.60363
,,,,,,,,771,13270.3459
,,,,,,,,772,13003.24445
,,,,,,,,773,12941.52285
,,,,,,,,774,13480.31007
,,,,,,,,775,14116.41261
,,,,,,,,776,15047.29719
,,,,,,,,777,15657.13016
,,,,,,,,778,16015.06258
,,,,,,,,779,16049.99561
,,,,,,,,780,16709.73536
,,,,,,,,781,17187.26982
,,,,,,,,782,18456.73051
,,,,,,,,783,19921.597
,,,,,,,,784,19678.15502
,,,,,,,,785,19003.50596
,,,,,,,,786,18634.4444
,,,,,,,,787,18419.47125
,,,,,,,,788,18131.66963
,,,,,,,,789,17808.11208
,,,,,,,,790,17379.49404
,,,,,,,,791,15681.64801
,,,,,,,,792,14554.60299
,,,,,,,,793,13893.56024
,,,,,,,,794,13368.6027
,,,,,,,,795,13249.63139
,,,,,,,,796,13132.26789
,,,,,,,,797,13028.37977
,,,,,,,,798,13496.27949
,,,,,,,,799,14008.29675
,,,,,,,,800,14975.74351
,,,,,,,,801,15436.65778
,,,,,,,,802,14967.88316
,,,,,,,,803,15073.59409
,,,,,,,,804,16234.14003
,,,,,,,,805,16724.25731
,,,,,,,,806,16939.67143
,,,,,,,,807,17099.27857
,,,,,,,,808,17169.78429
,,,,,,,,809,17131.35715
,,,,,,,,810,16932.15318
,,,,,,,,811,16589.83511
,,,,,,,,812,16199.27672
,,,,,,,,813,15785.89484
,,,,,,,,814,15473.86528
,,,,,,,,815,14408.20576
,,,,,,,,816,13451.55579
,,,,,,,,817,12670.92759
,,,,,,,,818,12244.86708
,,,,,,,,819,11972.47204
,,,,,,,,820,11788.29125
,,,,,,,,821,11878.36009
,,,,,,,,822,12235.03043
,,,,,,,,823,12694.11254
,,,,,,,,824,12918.66522
,,,,,,,,825,12699.59428
,,,,,,,,826,12195.31677
,,,,,,,,827,11814.00105
,,,,,,,,828,11725.52069
,,,,,,,,829,11591.26831
,,,,,,,,830,12182.54233
,,,,,,,,831,12946.16641
,,,,,,,,832,13670.82378
,,,,,,,,833,14446.14341
,,,,,,,,834,14924.72432
,,,,,,,,835,15139.41417
,,,,,,,,836,15219.32684
,,,,,,,,837,14782.25607
,,,,,,,,838,14755.46195
,,,,,,,,839,14039.72788
,,,,,,,,840,13090.5295
,,,,,,,,841,12408.42611
,,,,,,,,842,11857.65143
,,,,,,,,843,11417.30011
,,,,,,,,844,11219.28347
,,,,,,,,845,11227.29982
,,,,,,,,846,11198.70039
,,,,,,,,847,11117.30888
,,,,,,,,848,10818.7248
,,,,,,,,849,10266.13368
,,,,,,,,850,10043.01086
